Date,Score,Count
2024-01-01,0.998745784163475,4.0
2024-01-02,0.840950241455665,13.0
2024-01-03,0.5579757869243622,10.0
2024-01-04,0.7768049597740173,10.0
2024-01-05,0.9986560742060343,12.0
2024-01-06,0.3575656513373057,6.0
2024-01-07,0.34045618772506714,3.0
2024-01-08,0.449728325009346,4.0
2024-01-09,0.7234138071537017,10.0
2024-01-10,0.7123228737286159,7.0
2024-01-11,0.993258379972898,13.0
2024-01-12,0.4903731197118759,8.0
2024-01-13,0.9945880115032196,10.0
2024-01-14,0.7947345205715725,7.0
2024-01-15,0.9993647634983063,6.0
2024-01-16,0.6356857148083773,11.0
2024-01-17,0.387721973657608,10.0
2024-01-18,0.9493963321050009,9.0
2024-01-19,0.9911845326423645,10.0
2024-01-20,0.9988176822662354,4.0
2024-01-21,0.9910711348056793,2.0
2024-01-22,0.9994762887557348,12.0
2024-01-23,0.999154772077288,7.0
2024-01-24,0.9967295527458191,11.0
2024-01-25,0.9560191631317139,12.0
2024-01-26,0.36682814359664917,10.0
2024-01-27,0.9987995227177938,3.0
2024-01-28,0.9980205535888672,5.0
2024-01-29,0.8265792489051819,10.0
2024-01-30,0.8334429303805033,15.0
2024-01-31,0.7999256578358737,11.0
2024-02-01,0.9904794957902696,9.0
2024-02-02,0.8176506432619962,11.0
2024-02-03,0.8614527170474713,13.0
2024-02-04,0.9981131553649902,7.0
2024-02-05,0.5682385989597866,14.0
2024-02-06,0.7980796992778778,10.0
2024-02-07,0.8566953880446297,14.0
2024-02-08,0.7529101040628221,9.0
2024-02-09,0.5709553718566894,10.0
2024-02-10,0.8756290078163147,15.0
2024-02-11,0.9986581618969257,13.0
2024-02-12,0.7139429024287632,7.0
2024-02-13,0.6365692778067156,11.0
2024-02-14,0.4999512583017349,4.0
2024-02-15,0.9980458766222,8.0
2024-02-16,0.76534453779459,8.0
2024-02-17,0.9709423432747523,12.0
2024-02-18,0.8349821448326111,10.0
2024-02-19,0.9899614974856377,8.0
2024-02-22,0.999699592590332,1.0
2024-02-23,0.993227943778038,12.0
2024-02-24,0.9839760916573661,7.0
2024-02-25,0.9990278915925459,11.0
2024-02-26,0.7137846010071891,7.0
2024-02-27,0.9536840319633484,8.0
2024-02-28,0.949803763628006,10.0
2024-02-29,0.5023477474848429,12.0
2024-03-01,0.7774673302968343,9.0
2024-03-02,0.8675527890523275,15.0
2024-03-03,0.9978930242359638,16.0
2024-03-04,0.7749260663986206,9.0
2024-03-05,0.9300508201122284,6.0
2024-03-06,0.800760006904602,10.0
2024-03-07,0.8292113840579987,12.0
2024-03-08,0.5879753649234771,10.0
2024-03-09,0.3365233540534973,15.0
2024-03-10,0.701753522668566,14.0
2024-03-11,0.992324697971344,5.0
2024-03-12,0.7244826470102582,7.0
2024-03-13,0.7119542956352234,14.0
2024-03-14,0.5984821081161499,5.0
2024-03-15,0.7043127843311855,7.0
2024-03-16,0.9940317784036908,7.0
2024-03-17,0.9944000318646431,8.0
2024-03-18,0.9635578138487679,7.0
2024-03-19,0.936162106692791,8.0
2024-03-20,0.990057572722435,4.0
2024-03-21,0.998801664872603,11.0
2024-03-22,0.6700119716780526,7.0
2024-03-23,0.9967437386512756,7.0
2024-03-24,0.9952955842018127,9.0
2024-03-25,0.9964078267415365,3.0
2024-03-26,0.7719083070755005,10.0
2024-03-27,0.49975452572107315,8.0
2024-03-28,0.986866295337677,9.0
2024-03-29,0.929876836863431,11.0
2024-03-30,0.997515594959259,5.0
