Date,Score,Count
2024-01-01,0.9911494851112366,5.0
2024-01-02,0.5857684969902038,5.0
2024-01-03,0.432157644203731,7.0
2024-01-04,0.9319628536701202,10.0
2024-01-05,0.2518533489533833,14.0
2024-01-06,0.79153839747111,3.0
2024-01-07,0.9940756559371948,2.0
2024-01-08,0.6121197768620082,7.0
2024-01-09,0.531595766544342,4.0
2024-01-10,0.9978931784629822,5.0
2024-01-11,-0.19808661341667175,10.0
2024-01-12,0.995741435459682,7.0
2024-01-13,0.5073073506355286,9.0
2024-01-14,0.9234108395046658,9.0
2024-01-15,0.6269078308885748,11.0
2024-01-16,0.9919698942791332,11.0
2024-01-17,0.9989341974258423,10.0
2024-01-18,0.41932404041290283,7.0
2024-01-19,0.9867843588193258,9.0
2024-01-20,0.501279205083847,4.0
2024-01-21,0.9994157552719116,2.0
2024-01-22,0.9384191802569798,7.0
2024-01-23,0.6070281744003296,5.0
2024-01-24,0.7807087765799628,9.0
2024-01-25,0.7948392450809478,10.0
2024-01-26,0.7137711218425206,7.0
2024-01-27,0.9965774416923523,1.0
2024-01-28,0.9990391731262207,1.0
2024-01-29,0.996748685836792,3.0
2024-01-30,0.9837964393875815,11.0
2024-01-31,0.9989467944417681,7.0
2024-02-01,0.7970844566822052,10.0
2024-02-02,0.9900174021720887,10.0
2024-02-03,0.9984580278396606,3.0
2024-02-04,0.997485913336277,8.0
2024-02-05,0.7278839200735092,8.0
2024-02-06,0.8237644217231057,11.0
2024-02-07,0.7937493721644083,12.0
2024-02-08,0.7895952661832174,12.0
2024-02-09,0.7983067085345587,12.0
2024-02-10,0.7144079634121486,7.0
2024-02-11,0.9956744015216827,6.0
2024-02-12,0.7641170488463508,9.0
2024-02-13,0.4958089590072632,12.0
2024-02-14,0.9664225876331329,4.0
2024-02-15,0.9680335142395713,11.0
2024-02-16,0.9095425233244896,8.0
2024-02-17,0.5699252724647522,5.0
2024-02-18,0.8819835186004639,3.0
2024-02-19,0.9984868466854095,8.0
2024-02-20,0.8476072708765666,15.0
2024-02-21,0.8432300239801407,12.0
2024-02-22,0.9994313359260559,10.0
2024-02-23,0.5935068905353547,10.0
2024-02-24,0.9990722611546516,8.0
2024-02-25,0.7953026592731476,10.0
2024-02-26,0.7086192667484283,8.0
2024-02-27,0.7685420133850791,11.0
2024-02-28,0.8083741188049316,10.0
2024-02-29,0.9956368122782026,7.0
2024-03-01,0.7173580619005057,13.0
2024-03-02,0.7993651032447815,10.0
2024-03-03,0.9965828776359558,5.0
2024-03-04,0.9897085924943289,6.0
2024-03-05,0.6027363538742065,5.0
2024-03-06,0.5398497730493546,4.0
2024-03-07,0.6972289596285138,7.0
2024-03-08,0.5039262056350708,5.0
2024-03-09,0.9524319342204502,7.0
2024-03-10,0.998738244175911,4.0
2024-03-11,0.41829839774540495,7.0
2024-03-12,0.9519210855166117,6.0
2024-03-13,0.8797740207778083,9.0
2024-03-14,0.9990905608449664,7.0
2024-03-15,0.7768499718772041,9.0
2024-03-16,0.9084450801213583,6.0
2024-03-17,0.8183064609766006,4.0
2024-03-18,0.2642606198787689,6.0
2024-03-19,0.6766793131828308,7.0
2024-03-20,0.8112391432126363,9.0
2024-03-21,-0.59280024766922,5.0
2024-03-22,0.5235321879386902,5.0
2024-03-23,0.9993422627449036,2.0
2024-03-24,0.939437747001648,3.0
2024-03-25,0.9970718026161194,2.0
2024-03-26,0.1363918979962667,9.0
2024-03-27,0.414414039679936,7.0
2024-03-28,0.6958225880350385,7.0
2024-03-29,0.7472802475094795,8.0
2024-03-30,0.9050341546535492,2.0
